"","source_df","sample_id","sci_name","sample_info","common_name","sampling_location","sample_origin","prep_form","body_part","ref_id","data_processing_comments","Nutrient","Value","Nutrient_Name","Unit_converted","body_part_2","outlier_calcium","outlier_calcium2","outlier_iron","outlier_iron2","outlier_selenium","outlier_selenium2","outlier_dha","outlier_dha2","outlier_epa","outlier_epa2","outlier_pufa","outlier_pufa2","outlier_protein1","outlier_protein2","outlier_zinc","outlier_zinc1","outlier_vitA","outlier_vitA2"
"6105","Bernhardt & O'Connor, 2019","bc1081","Thymallus arcticus","Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw","Arctic grayling","Russia, Siberia, Yenisei river",NA,NA,"muscle","fi186",NA,"EPA(g)",0.071,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6106","Bernhardt & O'Connor, 2019","bc1082","Thymallus arcticus","Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw","Arctic grayling","Russia, Siberia, Yenisei river",NA,NA,"muscle","fi186",NA,"EPA(g)",0.072,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6107","Bernhardt & O'Connor, 2019","bc1083","Thymallus arcticus","Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw","Arctic grayling","Russia, Siberia, Yenisei river",NA,NA,"muscle","fi186",NA,"EPA(g)",0.069,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6108","Bernhardt & O'Connor, 2019","bc1084","Thymallus arcticus","Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw","Arctic grayling","Russia, Siberia, Yenisei river",NA,NA,"muscle","fi186",NA,"EPA(g)",0.085,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6109","Bernhardt & O'Connor, 2019","bc1085","Thymallus arcticus","Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw","Arctic grayling","Russia, Siberia, Yenisei river",NA,NA,"muscle","fi186",NA,"EPA(g)",0.046,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6110","Bernhardt & O'Connor, 2019","bc1086","Thymallus arcticus","Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw","Arctic grayling","Russia, Siberia, Yenisei river",NA,NA,"muscle","fi186",NA,"EPA(g)",0.044,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6111","Bernhardt & O'Connor, 2019","bc1087","Thymallus arcticus","Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw","Arctic grayling","Russia, Siberia, Yenisei river",NA,NA,"muscle","fi186",NA,"EPA(g)",0.062,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6112","Bernhardt & O'Connor, 2019","bc1088","Thymallus arcticus","Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw","Arctic grayling","Russia, Siberia, Yenisei river",NA,NA,"muscle","fi186",NA,"EPA(g)",0.081,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6113","Bernhardt & O'Connor, 2019","bc1089","Thymallus arcticus","Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw","Arctic grayling","Russia, Siberia, Yenisei river",NA,NA,"muscle","fi186",NA,"EPA(g)",0.056,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6114","Bernhardt & O'Connor, 2019","bc109","Tilapia zilli","Redbelly tilapia, wild, skinless, boneless, dorsal muscle, raw","Redbelly tilapia","Uganda, Napoleon Gulf in Lake Victora",NA,NA,"muscle_skinless","fi23",NA,"EPA(g)",0.0114,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6115","Bernhardt & O'Connor, 2019","bc1090","Thymallus arcticus","Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw","Arctic grayling","Russia, Siberia, Yenisei river",NA,NA,"muscle","fi186",NA,"EPA(g)",0.064,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6116","Bernhardt & O'Connor, 2019","bc1091","Thymallus arcticus","Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw","Arctic grayling","Russia, Siberia, Yenisei river",NA,NA,"muscle","fi186",NA,"EPA(g)",0.064,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6117","Bernhardt & O'Connor, 2019","bc1092","Thymallus arcticus","Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw","Arctic grayling","Russia, Siberia, Yenisei river",NA,NA,"muscle","fi186",NA,"EPA(g)",0.056,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6118","Bernhardt & O'Connor, 2019","bc1093","Thymallus arcticus","Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw","Arctic grayling","Russia, Siberia, Yenisei river",NA,NA,"muscle","fi186",NA,"EPA(g)",0.077,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6119","Bernhardt & O'Connor, 2019","bc1094","Thymallus arcticus","Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw","Arctic grayling","Russia, Siberia, Yenisei river",NA,NA,"muscle","fi186",NA,"EPA(g)",0.072,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6120","Bernhardt & O'Connor, 2019","bc1095","Thymallus arcticus","Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw","Arctic grayling","Russia, Siberia, Yenisei river",NA,NA,"muscle","fi186",NA,"EPA(g)",0.096,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6121","Bernhardt & O'Connor, 2019","bc1096","Thymallus arcticus","Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw","Arctic grayling","Russia, Siberia, Yenisei river",NA,NA,"muscle","fi186",NA,"EPA(g)",0.104,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6122","Bernhardt & O'Connor, 2019","bc1097","Thymallus arcticus","Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw","Arctic grayling","Russia, Siberia, Yenisei river",NA,NA,"muscle","fi186",NA,"EPA(g)",0.092,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6123","Bernhardt & O'Connor, 2019","bc1098","Thymallus arcticus","Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw","Arctic grayling","Russia, Siberia, Yenisei river",NA,NA,"muscle","fi186",NA,"EPA(g)",0.041,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6124","Bernhardt & O'Connor, 2019","bc1099","Thymallus arcticus","Serbian grayling, wild, hard roe, raw","Arctic grayling","Russia, Siberia, Yenisei river",NA,NA,"eggs","fi186",NA,"EPA(g)",0.307,"EPA (g)",NA,"eggs","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6125","Bernhardt & O'Connor, 2019","bc110","Tilapia zilli","Redbelly tilapia, wild, skinless, boneless, dorsal muscle, raw","Redbelly tilapia","Uganda, Bukungu at Lake Kyoga",NA,NA,"muscle_skinless","fi23",NA,"EPA(g)",0.01887,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6126","Bernhardt & O'Connor, 2019","bc1100","Thymallus arcticus","Serbian grayling, wild, hard roe, raw","Arctic grayling","Russia, Siberia, Yenisei river",NA,NA,"eggs","fi186",NA,"EPA(g)",0.454,"EPA (g)",NA,"eggs","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6127","Bernhardt & O'Connor, 2019","bc1101","Thymallus arcticus","Serbian grayling, wild, hard roe, raw","Arctic grayling","Russia, Siberia, Yenisei river",NA,NA,"eggs","fi186",NA,"EPA(g)",0.178,"EPA (g)",NA,"eggs","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6128","Bernhardt & O'Connor, 2019","bc1102","Thymallus arcticus","Serbian grayling, wild, hard roe, raw","Arctic grayling","Russia, Siberia, Yenisei river",NA,NA,"eggs","fi186",NA,"EPA(g)",0.326,"EPA (g)",NA,"eggs","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6129","Bernhardt & O'Connor, 2019","bc1103","Atherina lagunae","silverside, wild, whole, raw","silversides(=Sand smelts) nei","Tunisia, north coast",NA,NA,"whole","fi187",NA,"EPA(g)",0.16,"EPA (g)",NA,"whole","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6130","Bernhardt & O'Connor, 2019","bc111","Tilapia zilli","Redbelly tilapia, wild, skinless, boneless, dorsal muscle, raw","Redbelly tilapia","Uganda, Lwampanga at Lake Kyoga",NA,NA,"muscle_skinless","fi23",NA,"EPA(g)",0.01242,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6131","Bernhardt & O'Connor, 2019","bc112","Aphanopus carbo","Black scabbardfish, wild, skinless fillets, raw","Black scabbardfish","Portugal, caught off Sesimbra",NA,NA,"muscle_skinless","fi25","FA converted using XFA","EPA(g)",0.0424763,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6132","Bernhardt & O'Connor, 2019","bc114","Aphanopus carbo","Black scabbardfish, wild, skinless fillets, raw","Black scabbardfish","Portugal, caught off Sesimbra",NA,NA,"muscle_skinless","fi25",NA,"EPA(g)",0.0479,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6133","Bernhardt & O'Connor, 2019","bc1230","Sebastes marinus","Ocean perch, wild, fillet, raw","Golden redfish","Iceland, North Atlantic",NA,NA,"muscle","im11","FAME converted using ShF and XFA","EPA(g)",0.135891427083762,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6134","Bernhardt & O'Connor, 2019","bc1231","Sebastes marinus","Ocean perch, wild, fillet, raw","Golden redfish","Iceland, North Atlantic",NA,NA,"muscle","im11","FAME converted using ShF and XFA","EPA(g)",0.250413631166579,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6135","Bernhardt & O'Connor, 2019","bc1232","Sebastes marinus","Ocean perch, wild, fillet, raw","Golden redfish","Iceland, North Atlantic",NA,NA,"muscle","im11","FAME converted using ShF and XFA","EPA(g)",0.181738673193224,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6136","Bernhardt & O'Connor, 2019","bc1233","Sebastes marinus","Ocean perch, wild, fillet, raw","Golden redfish","Iceland, North Atlantic",NA,NA,"muscle","im11","FAME converted using ShF and XFA","EPA(g)",0.141665946215338,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6137","Bernhardt & O'Connor, 2019","bc1234","Sebastes marinus","Ocean perch, wild, fillet, raw","Golden redfish","Iceland, North Atlantic",NA,NA,"muscle","im11","FAME converted using ShF and XFA","EPA(g)",0.246166230921467,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6138","Bernhardt & O'Connor, 2019","bc1236","Cyclopterus lumpus","Lumpsucker, roe, wild, raw","Lumpfish(=Lumpsucker)","Iceland, North Atlantic",NA,NA,"eggs","im11","FAME converted using ShF and XFA","EPA(g)",0.922597745949185,"EPA (g)",NA,"eggs","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6139","Bernhardt & O'Connor, 2019","bc1237","Cyclopterus lumpus","Lumpsucker, roe, wild, raw","Lumpfish(=Lumpsucker)","Iceland, North Atlantic",NA,NA,"eggs","im11","FAME converted using ShF and XFA","EPA(g)",0.716296458331869,"EPA (g)",NA,"eggs","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6140","Bernhardt & O'Connor, 2019","bc1238","Cyclopterus lumpus","Lumpsucker, roe, wild, raw","Lumpfish(=Lumpsucker)","Iceland, North Atlantic",NA,NA,"eggs","im11","FAME converted using ShF and XFA","EPA(g)",0.790729074498178,"EPA (g)",NA,"eggs","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6141","Bernhardt & O'Connor, 2019","bc1239","Cyclopterus lumpus","Lumpsucker, wild, male, fillet, raw","Lumpfish(=Lumpsucker)","Iceland, North Atlantic",NA,NA,"muscle","im11","FAME converted using ShF and XFA","EPA(g)",1.98875115578933,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6142","Bernhardt & O'Connor, 2019","bc1240","Cyclopterus lumpus","Lumpsucker, wild, male, fillet, raw","Lumpfish(=Lumpsucker)","Iceland, North Atlantic",NA,NA,"muscle","im11","FAME converted using ShF and XFA","EPA(g)",1.43608511403896,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6143","Bernhardt & O'Connor, 2019","bc1241","Cyclopterus lumpus","Lumpsucker, wild, male, fillet, raw","Lumpfish(=Lumpsucker)","Iceland, North Atlantic",NA,NA,"muscle","im11","FAME converted using ShF and XFA","EPA(g)",1.39754671028517,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6144","Bernhardt & O'Connor, 2019","bc1242","Pleuronectes platessa","European plaice, wild, fillet with skin, raw","European plaice","Iceland, North Atlantic",NA,NA,"muscle","im11","FAME converted using ShF and XFA","EPA(g)",0.174054111737828,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6145","Bernhardt & O'Connor, 2019","bc1243","Anarhichas lupus","Wolf-fish, wild, fillet, raw","Atlantic wolffish","Iceland, North Atlantic",NA,NA,"muscle","im11","FAME converted using ShF and XFA","EPA(g)",0.131686107491998,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6146","Bernhardt & O'Connor, 2019","bc1244","Anarhichas lupus","Wolf-fish, wild, fillet, raw","Atlantic wolffish","Iceland, North Atlantic",NA,NA,"muscle","im11","FAME converted using ShF and XFA","EPA(g)",0.181546445514566,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6147","Bernhardt & O'Connor, 2019","bc1245","Anarhichas lupus","Wolf-fish, wild, fillet, raw","Atlantic wolffish","Iceland, North Atlantic",NA,NA,"muscle","im11","FAME converted using ShF and XFA","EPA(g)",0.169891252511819,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6148","Bernhardt & O'Connor, 2019","bc1246","Pollachius virens","Pollock, saithe, wild, fillet, raw","Saithe(=Pollock)","Iceland, North Atlantic",NA,NA,"muscle","im11","FAME converted using ShF and XFA","EPA(g)",0.0718835790676205,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6149","Bernhardt & O'Connor, 2019","bc1247","Melanogrammus aeglefinus","Haddock, wild, fillet, raw","Haddock","Iceland, North Atlantic",NA,NA,"muscle","im11","FAME converted using ShF and XFA","EPA(g)",0.060220439137797,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6150","Bernhardt & O'Connor, 2019","bc1248","Melanogrammus aeglefinus","Haddock, wild, fillet, raw","Haddock","Iceland, North Atlantic",NA,NA,"muscle","im11","FAME converted using ShF and XFA","EPA(g)",0.0445200724869658,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6151","Bernhardt & O'Connor, 2019","bc1249","Melanogrammus aeglefinus","Haddock, wild, fillet, raw","Haddock","Iceland, North Atlantic",NA,NA,"muscle","im11","FAME converted using ShF and XFA","EPA(g)",0.0577349538336388,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6152","Bernhardt & O'Connor, 2019","bc1250","Gadus morhua","Atlantic cod, wild, fillet, raw","Atlantic cod","Iceland, North Atlantic",NA,NA,"muscle","im11","FAME converted using ShF and XFA","EPA(g)",0.0569734503909327,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6153","Bernhardt & O'Connor, 2019","bc1251","Gadus morhua","Atlantic cod, wild, fillet, raw","Atlantic cod","Iceland, North Atlantic",NA,NA,"muscle","im11","FAME converted using ShF and XFA","EPA(g)",0.0573271169967479,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"6154","Bernhardt & O'Connor, 2019","bc1252","Gadus morhua","Atlantic cod, wild, fillet, raw","Atlantic cod","Iceland, North Atlantic",NA,NA,"muscle","im11","FAME converted using ShF and XFA","EPA(g)",0.0737759457913617,"EPA (g)",NA,"muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
